modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,20-gemmascope-res-16k,14403,"phrases or sentences that introduce lists, examples, or elaborations, often followed by commas.",claude-3-5-sonnet-20240620,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,14403,"references to numerical sports scores and results. 
",gemini-1.5-pro,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,14403,text related to sports accomplishments and statistics.,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,10131,"phrases referring to being fluent in a language. 
",gemini-1.5-flash,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,10133,"words related to scientific studies and processes. 
",gemini-1.5-flash,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,10133,"words beginning with ""son"" or variations of ""son"", particularly in technical or scientific contexts like ""sonography"", ""sonication"", or names like ""sonia"" or ""sonoran"".",claude-3-5-sonnet-20240620,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,4,time intervals.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,5,data related to medical examinations and treatments.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,8,java programming code involving data structures and method calls.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,13943,urls or web links,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,5624,layout attributes in android xml files.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,4907,business-related terms and discussions.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,10334,java import statements related to javax and java packages.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,12611,situations related to medical emergencies and legal cases.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,432,code snippets and software development tools.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,11627,"information related to soil and environmental analysis, including characteristics like dissolved organic carbon, nitrogen levels, inorganic nitrogen, and related measurements and analyses.",gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,7337,"technical information related to a specific musical instrument called ""balaban.""",gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,8287,mathematical equations and expressions.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,1655,angularjs code snippets related to modals and controllers.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,9159,contact information and invitations to events.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,829,"api-related code, including mentions of errors and responses.",gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,14991,textual gibberish or nonsensical patterns.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,12435,"information regarding a variety of topics related to personal experiences, events, observations, and opinions.",gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,6932,conversation excerpts related to personal relationships and daily life events.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,7185,css attributes related to styling and positioning elements on a webpage.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,3331,code snippets related to handling data from a data cache.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,12650,programming code snippets related to android development.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,4479,commands and queries related to database hibernate sessions.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,2937,gender-related discussions and possibly lgbtq+ content.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,207,features and specifications related to technology and functionality in a vehicle.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,13682,information related to sports events and team performances.,gpt-3.5-turbo,oai_token-act-pair
gemma-2-2b,20-gemmascope-res-16k,14064,"terms related to copyrights, licenses, and permissions in software documentation.",gpt-3.5-turbo,oai_token-act-pair
