modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,22-gemmascope-res-16k,12113, html closing tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,14157," instances of the word ""in""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,15854, the preposition 'in',gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,8062, numerical data and measurements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,13311, references to panels or discussions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,13312, references to occupational safety regulations and injury reporting,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,13310,references to geographic locations and educational institutions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,110, legal references and citations within the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,113,scientific terminology related to molecular biology and biochemistry,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,114, instances of specific numerical or coded data and information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,116, terms related to programming and object properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,118,elements related to football statistics and gameplay,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,119, specific products and accessories related to baby care and hygiene,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,112,phrases that involve legal terminology and defendant references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,117, terms related to competitive events and their outcomes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,115,terms and elements related to programming structures or logic,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,111,"references to the author and her works, focusing particularly on the name ""taryn""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,127,phrases and information related to restaurant dining experiences and recommendations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,129,"the beginning of a document or section, suggesting an introduction or new topic",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,124,references to cast members and roles in film and television productions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,123,phrases related to caution and warning,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,22-gemmascope-res-16k,121,descriptions or references to notable individuals in the arts and their contributions,gpt-4o-mini,oai_token-act-pair
