modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,18-gemmascope-res-16k,7367, comment markers in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,15496,structures or attributes related to data serialization or format specification,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,4685, data structure definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10049, code syntax and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,12266,proper nouns and names,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,5142,html closing tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,7109, xml or html tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,12500,"the action of ""jumping.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10703," occurrences of punctuation, specifically commas",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10707,technical jargon and references related to programming and documentation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10701,phrases related to success and collaboration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10706,terms related to women's rights and gender equality,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10709,"references to the term ""rest"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,10700,terms related to alternatives or alternative options,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,115, specific numeric values and scientific identifiers,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,114, mathematical symbols and technical notations related to equations and functions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,119,code snippets related to fragment management and survey handling in a programming context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,113,records and achievements in athletic competitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,111,terms related to the refugee crisis and humanitarian issues,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,117,mathematical notation and structures related to expressions involving braces and sets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,112,function definitions and calls in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,118,terms and concepts related to asp.net,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,116, the letter 'k' in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,128," programming-related syntax, particularly class and method declarations in object-oriented programming",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,8,"instances of the word ""null"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,5,terms related to product quality and craftsmanship,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,9,medical-related terms and phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,7,references to class structures and data organization in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,2,"instances of the word ""picture"" or its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,0,references to various universities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,19,"references to various concepts, actions, or results related to scientific research and their implications",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,18, programming and coding references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,14,chemical compound structures and their associated properties,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,17,"instances of the verb ""is"" in various contexts, indicating a focus on states of being or existence",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,12,words related to cleaning and hygiene practices,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,27,terms related to religious rituals and artifacts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,21,economic downturn indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,22,actions related to challenging or aggressive behavior in competitive settings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,30,numerical scores and results from sports events,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,18-gemmascope-res-16k,31,expressions of gratitude,gpt-4o-mini,oai_token-act-pair
