modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,2-gemmascope-res-16k,3906,"the word ""whether.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,142,terms related to traffic,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,1342,markdown file indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,5101,mentions of concerts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9438,month names and dates,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10093,expressions of gratitude,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,14228,html formatting tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,14335,structured data messages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,15489,references to milk,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,15704,references to quotes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9191,elements related to programming and gauge theories in quantum field theory,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9216, modal verbs indicating obligation or necessity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9223,keywords related to access and errors in data operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9243,phrases that describe the purpose or function of something,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9278," occurrences of the word ""specific"" or its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9289,terms related to executive positions within companies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9307,positive and emotionally uplifting descriptions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9365,references to molecular concepts and terminology,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9373, numerical values and statistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9371, references to educational settings and teaching activities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9393,specific terms and identifiers related to user functionality and error messages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9428, comments or documentation in the code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9440,references to resources and guidance on various topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9482, code structures related to public access specifiers and type definitions in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9495,terms related to radiation and its effects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9496, references to java beans and related annotations in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9497, the letter 'a',gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9498,references to hosts in a computing context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9560,references to social media platforms and video streaming services,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9582,references to the english language and its related contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9592,"instances of the pronoun ""she""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9651,terms and concepts related to nuclear and particle physics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9672,"references to the concept of ""nobody.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9676,references to mathematical or algorithmic parameters in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9722, coding-related keywords and phrases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9738,"the phrase ""of course.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9781,phrases related to confinement or restriction,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9792,structured data formats or protocols,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9796,articles or references to a singular object,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9817,terms related to habits and routines,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9851,"references to time-related words, particularly days, weeks, and years",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9865, patterns related to regular expressions and their components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9895,"references to ""shadow"" in various contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9896,words related to legal proceedings and obligations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9922,"references to graphs and their properties, particularly directed graphs and edges",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9936,interactions and exchanges in a conversational context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9940,terms and references related to user accounts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,9963,"numerical data or values, particularly in a structured format",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10021,terms related to public health and diseases,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10041,words related to growth or increase,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10042,terms and structures related to programming and markup languages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10089,educational topics related to student performance and course requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10110,terms related to partnerships and collaboration,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10120," occurrences of the word ""i"" or similar first-person references",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10144, keywords and terms related to django and android development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10155,frequently occurring articles in text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10167, words related to explaining and describing concepts or situations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10179,symbolic representations of mathematical expressions or formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10186,government-related discussions or statements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10192,terms related to the concept of prevention,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10247,terms related to remote access and control systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10251,"occurrences of the term ""participants.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10269,references to the act of hearing or listening,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10268,technical terms related to programming and software architecture,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10296, references to volunteer activities and execution of tasks or projects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10322,phrases that indicate direct relationships or connections,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10323,references to the current time period or recent trends,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10332, elements related to guides and lists,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10379,special characters and mathematical notations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10401,mathematical notations and symbols used in equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10426,references to military air forces and their associated units,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10439,references to significant concepts or items,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10443,terms related to tires and legal liability,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10475,terms related to quantum measurement processes and their implications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10477,terms and concepts related to software engineering and programming patterns,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10491,"references to the concept of ""hell""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10522,terms related to romance and romantic themes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10524,instances of reader and writer related to json processing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10540, references to research outcomes and findings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10552," code structure elements, particularly brackets and control flow",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10555,negations or words indicating disagreement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10571,elements and properties related to ui components in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10590,phrases indicating uncertainty or lack of knowledge about a situation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10646,terms and phrases related to healthcare and medical research,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10681,punctuation marks and symbols in a coding context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10722,references to the pronoun 'il' and variations thereof,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10737,terms related to improvement and enhancement in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10740,references to grouping or categorization within a structured format,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10752,"mentions of the word ""bal"" or variations of it, indicating some connection to balance or a specific concept related to that term",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10767,"instances of the word ""rejected"" or related terms indicating rejection",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10770,passive voice constructions and their variations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10791,"references to medical conditions, particularly down syndrome",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10802,blocks of code or formatted text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10823,comparative phrases or words indicating a difference,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10826,special formatting or styling cues in the text,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10839,references to the middle east,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10834,phrases that indicate confirmation or affirmation of information,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10862,"terms related to ncaa sports, tournaments, and conference standings",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10894, references to genetic mutations or diseases in specific populations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10914,html and formatting tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10921,"references to specific locations or entities, particularly related to cities",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10922,terms related to paddle sports and canoeing,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10971, declarations and function definitions in programming code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,10987,keywords related to medical technology and monitoring,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11032,references to the fox news network and its programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11070,terms related to medical conditions and their treatments or assessments,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11125,references to viewership in media contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11124,negative qualifiers in various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11143,references to attention,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11174,template syntax and angularjs binding expressions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11175,file paths or directory notation,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11226,names of places and proper nouns associated with various contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11236,references to file structures or file operations in software,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11254,references to specific topics or concepts in a formal context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11277,"repeated use of the word ""enough"" in varying contexts",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11305,phrases indicating foundational elements or justifications,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11312,elements of legal terminology and procedural language,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11354, instances of high-stakes situations or legal consequences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11382,references to paris,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11440, questions related to reasoning and decisions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11461,terms related to musical equipment and sound synthesis,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11481,"references to the pronoun ""it"" indicating subject matter or focus in a sentence",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11512," references to the word ""rec.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11552," instances of the term ""dialogue"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11560,the html <head> tag,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11571,technical terms and definitions related to programming and data structures,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11600,spiritual and theological concepts related to christianity,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11627,expressions indicating support or preference,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11626, mathematical expressions and formulas,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11641, import statements in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11665,mathematical expressions and alignment in equations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11666,"contexts involving the word ""involving"" or its variations related to specific situations or events",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11671, phrases related to meeting obligations or requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11683,references to percentages,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11684,terms related to radiation therapy and its effects on health conditions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11708,terms related to support or endorsement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11704,phrases indicating causation or the results of actions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11725," mentions of duration, particularly time periods and their significance",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11727,phrases indicating upward movement or ascent,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11779,references to the react library and its components,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11777,terms related to categorization and classification of subjects or entities,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11803,"words related to the concept of ""truth"" or ""legitimacy.""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11805,terms related to biomedical topics and drug delivery systems,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11806,references to pressing or touching interactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11812,terms related to emotional states and experiences,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11824,punctuation marks that convey strong emotions or reactions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11841,elements related to fantasy or science fiction themes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11858,syntax related to arrays and indexing operations in code,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11861,references to youth and youth-related topics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11866, references to a mission or purpose,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11888,"occurrences of the word ""name"" and its variants",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11931,terms related to magnetic properties and materials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11955,"forms of the verb ""take""",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11975,terms related to loss functions and feature selection in machine learning,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,11977,references to datasets,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12011,words with an 'ish' suffix or related to qualities often found in people or characters,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12022,indicators of html comments or markup,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12024,terms related to causes and effects,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12037, references to object and initialization methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12077,references to dragons,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12071, legal terms and case references,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12091, references to evil,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12103,references to the democratic party and its candidates,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12107,instances of humor or comedy,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12181,references to a specific agenda or planned course of action,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12223,terms and phrases related to ratios and proportions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12226,terms related to controls and standardization in experimental contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12238,references to authority and governance,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12243," documents discussing guidelines, proposals, and recommendations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12264,references to forms and models in programming contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12260,cooking instructions and methods,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12279,elements related to programming structure and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12314," punctuations, particularly periods",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12315,terms related to neural network architecture and structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,2-gemmascope-res-16k,12395,technical terms related to programming and coding,gpt-4o-mini,oai_token-act-pair
