modelId,layer,feature,description,explanationModelName,typeName
gemma-2-2b,8-gemmascope-res-16k,2146,expressions of gratitude,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,2761, html elements or div tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,10471, queries and questions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,12217, code function definitions,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,2,references to manipulation and influence in interpersonal or political contexts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,49, concepts related to individualism and creativity in art and personal expression,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,54,details related to biochemical purification processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,64, html or xml attributes and their corresponding values,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,81,citations from arxiv with specific reference tags,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,84, terms related to weather events and their impacts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,85, details about venue bookings and related logistics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,86,terms related to peer review and editorial processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,104,"occurrences of the word ""replace"" and its variations",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,140,"terms related to mathematical or statistical analysis, particularly those indicating relationships involving signs and values",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,142, java swing components and their event-handling mechanisms,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,151,actions related to walking or movement,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,150, elements related to legal concerns or proceedings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,152, html table structure elements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,147, code-related keywords and constructs in programming,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,172,specific names and terms related to places and entities in a sports or medical context,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,183,references to auto or automatic processes related to rest apis and operations,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,191, phrases indicating the initiation of a process or event,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,196,"header tags, particularly `<h1>` elements",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,222,phrases related to identification and verification processes,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,224,elements related to board game mechanics and gameplay structure,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,225,terms related to food insecurity and its effects on children's development,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,244,references to legal proceedings and trials,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,240,instances where examples or results are being shown or described,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,262,key concepts related to industry characteristics and requirements,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,265,elements related to legal terminology and proceedings,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,283,references to quantities and amounts,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,313, keywords and terms related to scientific research and methodologies,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,327, temporal phrases and indicators,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,341,references to wave functions in quantum mechanics,gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,332,"specific indicators of changes or transitions in data or information, often using comparative terms",gpt-4o-mini,oai_token-act-pair
gemma-2-2b,8-gemmascope-res-16k,335,"scientific terms related to experimental methods and conditions, particularly emphasizing biological studies",gpt-4o-mini,oai_token-act-pair
